"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 17:21:05 GMT 2021","Fri Aug 13 17:21:07 GMT 2021","2765","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_registration_rossz",""
"passed","Fri Aug 13 17:22:10 GMT 2021","Fri Aug 13 17:22:21 GMT 2021","11068","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_data_to_file",""
"passed","Fri Aug 13 17:21:24 GMT 2021","Fri Aug 13 17:21:25 GMT 2021","1686","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_signin",""
"passed","Fri Aug 13 17:21:27 GMT 2021","Fri Aug 13 17:21:32 GMT 2021","5123","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_new_post",""
"passed","Fri Aug 13 17:21:20 GMT 2021","Fri Aug 13 17:21:22 GMT 2021","1747","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_logout",""
"passed","Fri Aug 13 17:21:34 GMT 2021","Fri Aug 13 17:21:42 GMT 2021","7361","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_edit_a",""
"passed","Fri Aug 13 17:22:23 GMT 2021","Fri Aug 13 17:22:27 GMT 2021","4164","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_listing",""
"passed","Fri Aug 13 17:22:28 GMT 2021","Fri Aug 13 17:22:35 GMT 2021","6382","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_pagination",""
"passed","Fri Aug 13 17:21:10 GMT 2021","Fri Aug 13 17:21:14 GMT 2021","4738","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_cookies",""
"passed","Fri Aug 13 17:21:15 GMT 2021","Fri Aug 13 17:21:18 GMT 2021","2585","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_test_reg_jo",""
"passed","Fri Aug 13 17:21:58 GMT 2021","Fri Aug 13 17:22:08 GMT 2021","10382","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_data_from_file",""
"passed","Fri Aug 13 17:21:44 GMT 2021","Fri Aug 13 17:21:57 GMT 2021","13097","test","test_sign_up_sign_in_cookie","TestConduitakarmi","","","test_del_article",""
